location,event,date,artist,coordinates
Zurich,LIVE AT SUNSET,2014-07-09,ROBERT PLANT & THE SENSATIONAL SPACE SHIFTERS,"(47.3768866, 8.541694)"
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-09,HEMU JAZZ ORCHESTRA,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-09,JUNGLE,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-09,ISFAR SARABSKY,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-09,LONDON GRAMMAR,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-09,ZOMBIDOU,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-09,DJ SCREAM,"(46.4312213, 6.9106799)"
Sierre,SIERRE BLUES FESTIVAL,2014-07-09,POPA CHUBBY,"(46.29413110000001, 7.533536199999999)"
