location,event,date,artist,coordinates
Geneve,LES TRAVERSES MUSICALES,2012-02-25,JAEKO,"(46.2043907, 6.1431577)"
Saignelegier,OTHERJAZZ FESTIVAL,2012-02-25,BERENGERE MAXIMIN,"(47.2561774, 6.996402199999999)"
