location,event,date,artist,coordinates
Lucerne,BLUE BALLS,2009-07-24,THE WISHING WELL,"(47.05016819999999, 8.3093072)"
Lucerne,BLUE BALLS,2009-07-24,NATURALLY 7,"(47.05016819999999, 8.3093072)"
Lucerne,BLUE BALLS,2009-07-24,HURLEY AND THE BLUE DOTS,"(47.05016819999999, 8.3093072)"
Geneve,MUSIQUES EN ETE,2009-07-24,DAVID NEERMAN,"(46.2043907, 6.1431577)"
Nyon,PALEO FESTIVAL,2009-07-24,SKA P,"(46.3832683, 6.2347852)"
Alterswil,STONE HILL,2009-07-24,OVERDRIVE AMP EXPLOSION,"(46.7948597, 7.260381300000001)"
Verbier,VERBIER FESTIVAL,2009-07-24,SUSAN GRAHAM,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2009-07-24,JANINE JANSEN,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2009-07-24,QUATUOR TETZLAFF,"(46.0960814, 7.2285512)"
