location,event,date,artist,coordinates
Geneve,FETES DE GENEVE,2015-08-07,LADY BAZAAR,"(46.2043907, 6.1431577)"
Sion,GUINNESS IRISH FESTIVAL,2015-08-07,LES FRERES GUICHEN,"(46.2331221, 7.360625999999999)"
Geneve,MUSIQUES EN ETE,2015-08-07,MAZALDA,"(46.2043907, 6.1431577)"
