location,event,date,artist,coordinates
Bern,HEARTLAND,2012-11-18,COLIN STETSON,"(46.9479739, 7.4474468)"
Paris,HEARTLAND,2012-11-18,THEE SILVER MT ZION MEMORIAL,"(48.856614, 2.3522219)"
