location,event,date,artist,coordinates
Geneve,MUSIQUES EN ETE,2007-08-15,LA FANFARA LUI CRACIUN,"(46.2043907, 6.1431577)"
Avenches,ROCK OZ ARENES,2007-08-15,GOJIRA,"(46.8806009, 7.0427075)"
