location,event,date,artist,coordinates
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2010-07-28,YARON HERMAN,"(45.923697, 6.869433)"
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2010-07-28,SPOK FREVO,"(45.923697, 6.869433)"
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2010-07-28,MALCOLM BRAFF,"(45.923697, 6.869433)"
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2010-07-28,PAMELA HUTE,"(46.8496401, 6.845060800000001)"
Geneve,MUSIQUES EN ETE,2010-07-28,BALOJI,"(46.2043907, 6.1431577)"
Verbier,VERBIER FESTIVAL,2010-07-28,DANIEL HOPE,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2010-07-28,VERBIER FESTIVAL ORCHESTRA / VFO,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2010-07-28,KREMERATA BALTICA,"(46.0960814, 7.2285512)"
