location,event,date,artist,coordinates
Lausanne,FESTIVAL DE GUITARE A LAUSANNE,2012-05-06,CIRO CARBONE,"(46.5196535, 6.6322734)"
Bale (Basel),JAZZFESTIVAL BASEL,2012-05-06,RICHARD GALLIANO,"(47.5595986, 7.5885761)"
