location,event,date,artist,coordinates
Thun,AM SCHLUSS,2011-07-22,KAREYCE FOTSO,"(46.7579868, 7.6279881)"
Lucerne,BLUE BALLS,2011-07-22,SOPHIE HUNGER,"(47.05016819999999, 8.3093072)"
Lucerne,BLUE BALLS,2011-07-22,MACY GRAY,"(47.05016819999999, 8.3093072)"
Zurich,LIVE AT SUNSET,2011-07-22,MARC SWAY,"(47.3768866, 8.541694)"
Geneve,MUSIQUES EN ETE,2011-07-22,LES FRANGLAISES,"(46.2043907, 6.1431577)"
Nyon,PALEO FESTIVAL,2011-07-22,STROMAE,"(46.3832683, 6.2347852)"
Verbier,VERBIER FESTIVAL,2011-07-22,JAN LISIECKI,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2011-07-22,NELSON GOERNER,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2011-07-22,ANGELA HEWITT,"(46.0960814, 7.2285512)"
