location,event,date,artist,coordinates
Neuchatel,FESTI NEUCH,2008-06-01,ROKIA TRAORE,"(46.9899874, 6.9292732)"
Lausanne,FESTIVAL DE GUITARE A LAUSANNE,2008-06-01,ROBERTO AUSSEL,"(46.5196535, 6.6322734)"
