location,event,date,artist,coordinates
Le Noirmont,CHANT DU GROS,2012-07-06,BASTIAN BAKER,"(47.2256223, 6.9572116)"
Avully,GENA FESTIVAL,2012-07-06,LOS TRES PUNTOS,"(46.1696093, 6.0013782)"
Lugano,LUGANO ESTIVAL JAZZ,2012-07-06,DR JOHN & THE NITE TRIPPERS,"(46.0036778, 8.951051999999999)"
Montreux,MONTREUX JAZZ FESTIVAL,2012-07-06,ADRIANA CALCANHOTTO,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2012-07-06,BOBBY WOMACK,"(46.4312213, 6.9106799)"
Locarno,MOON AND STARS,2012-07-06,BILLY IDOL,"(46.16699879999999, 8.7942643)"
Geneve,MUSIQUES EN ETE,2012-07-06,ALICE RUSSELL,"(46.2043907, 6.1431577)"
Frauenfeld,OPENAIR FRAUENFELD,2012-07-06,PRINZ PI,"(47.5535997, 8.8987541)"
Sursee,SUMMER SOUND SUISSE,2012-07-06,MILOW,"(47.1714819, 8.111131199999999)"
