location,event,date,artist,coordinates
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2015-07-29,JUNGLE BY NIGHT,"(45.923697, 6.869433)"
Geneve,FETES DE GENEVE,2015-07-29,FILLS MONKEY,"(46.2043907, 6.1431577)"
Geneve,MUSIQUES EN ETE,2015-07-29,ANTONIO ZAMBUJO,"(46.2043907, 6.1431577)"
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2015-07-29,BARON SAMEDI,"(46.1049798, 7.075533399999999)"
Verbier,VERBIER FESTIVAL,2015-07-29,VERBIER FESTIVAL ORCHESTRA / VFO,"(46.0960814, 7.2285512)"
