location,event,date,artist,coordinates
Lucerne,BLUE BALLS,2010-07-24,MORCHEEBA,"(47.05016819999999, 8.3093072)"
Zurich,LIVE AT SUNSET,2010-07-24,LUCIO DALLA,"(47.3768866, 8.541694)"
Nyon,PALEO FESTIVAL,2010-07-24,JACQUES DUTRONC,"(46.3832683, 6.2347852)"
Alterswil,STONE HILL,2010-07-24,FILEWILE,"(46.7948597, 7.260381300000001)"
Verbier,VERBIER FESTIVAL,2010-07-24,LERA AUERBACH,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2010-07-24,DAVID KADOUCH,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2010-07-24,EVGENY KISSIN,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2010-07-24,YURI BASHMET,"(46.0960814, 7.2285512)"
