location,event,date,artist,coordinates
Zurich,CHANSONS EN STOK,2012-09-21,LES CHERCHEURS D'OR,"(47.3768866, 8.541694)"
Zurich,CHANSONS EN STOK,2012-09-21,JULIE AUBE,"(47.3768866, 8.541694)"
