location,event,date,artist,coordinates
Bale (Basel),JAZZFESTIVAL BASEL,2011-04-30,GEORGE GRUNTZ,"(47.5595986, 7.5885761)"
Geneve,JOURS DE MAI,2011-04-30,GRETA GRATOS,"(46.2043907, 6.1431577)"
