location,event,date,artist,coordinates
Montreux,MONTREUX JAZZ FESTIVAL,2008-07-13,CHAKA KHAN,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2008-07-13,MILTON NASCIMENTO,"(46.4312213, 6.9106799)"
