location,event,date,artist,coordinates
Bulle,FRANCOMANIAS,2013-05-11,SKIP THE USE,"(46.6154512, 7.057726799999999)"
Geneve,MAPPING FESTIVAL,2013-05-11,SONJA MOONEAR,"(46.2043907, 6.1431577)"
