location,event,date,artist,coordinates
Interlaken,GREENFIELD,2013-06-14,THE STRAPONES,"(46.6863481, 7.863204899999999)"
Murten,STARS OF SOUNDS,2013-06-14,KROKUS,"(46.92922110000001, 7.120184)"
