location,event,date,artist,coordinates
Geneve,JAZZCONTREBAND,2006-10-21,KNOM QUINTET,"(46.2043907, 6.1431577)"
Vevey,ROCK N ORGE,2006-10-21,GRAN KINO,"(46.4628333, 6.8419192)"
Thonex,THONEX TOTAL COUNTRY,2006-10-21,BONNIE J TAYLOR,"(46.19283739999999, 6.202767)"
