location,event,date,artist,coordinates
Montreux,MONTREUX JAZZ FESTIVAL,2007-07-10,FAITHLESS,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2007-07-10,BEASTIE BOYS,"(46.4312213, 6.9106799)"
