location,event,date,artist,coordinates
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2016-08-12,REVOX,"(46.1049798, 7.075533399999999)"
Le Locle,ROCK ALTITUDE,2016-08-12,MUTOID MAN,"(47.0577195, 6.7487354)"
