location,event,date,artist,coordinates
Winterthur,AFRO - PFINGSTEN,2006-06-03,KHALED,"(47.4988196, 8.723688899999999)"
Duedingen,BAD BONN KILBI,2006-06-03,ANIMAL COLLECTIVE,"(46.8464198, 7.191017899999999)"
La Chaux du Milieu,CORBAK,2006-06-03,LO JO,"(47.0131911, 6.703647699999999)"
Neuchatel,FESTI NEUCH,2006-06-03,WILLIAM WHITE,"(46.9899874, 6.9292732)"
Lutry,PULLY A L'HEURE DU QUEBEC,2006-06-03,SUROIT,"(46.5088803, 6.6827638)"
