location,event,date,artist,coordinates
Geneve,PRESENCES ELECTRONIQUES A GENEVE,2011-12-09,THOMAS FEHLMAN,"(46.2043907, 6.1431577)"
Geneve,PRESENCES ELECTRONIQUES A GENEVE,2011-12-09,BERNARD PARMEGIANI,"(46.2043907, 6.1431577)"
