location,event,date,artist,coordinates
Lucerne,BLUE BALLS,2009-07-25,DAVID GOGO,"(47.05016819999999, 8.3093072)"
Lucerne,BLUE BALLS,2009-07-25,DANIEL POWTER,"(47.05016819999999, 8.3093072)"
Lucerne,BLUE BALLS,2009-07-25,HURLEY AND THE BLUE DOTS,"(47.05016819999999, 8.3093072)"
Nyon,PALEO FESTIVAL,2009-07-25,FRANCIS CABREL,"(46.3832683, 6.2347852)"
Alterswil,STONE HILL,2009-07-25,JOHN DOE,"(46.7948597, 7.260381300000001)"
Verbier,VERBIER FESTIVAL,2009-07-25,JANINE JANSEN,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2009-07-25,JULIEN QUENTIN,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2009-07-25,QUATUOR TETZLAFF,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2009-07-25,THOMAS QUASTHOFF,"(46.0960814, 7.2285512)"
