location,event,date,artist,coordinates
Geneve,MUSIQUES EN ETE,2015-07-21,BEATRICE RANA,"(46.2043907, 6.1431577)"
Nyon,PALEO FESTIVAL,2015-07-21,KINGS OF LEON,"(46.3832683, 6.2347852)"
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2015-07-21,TERROR,"(46.1049798, 7.075533399999999)"
Verbier,VERBIER FESTIVAL,2015-07-21,VERBIER FESTIVAL ORCHESTRA / VFO,"(46.0960814, 7.2285512)"
