location,event,date,artist,coordinates
Winterthur,AFRO - PFINGSTEN,2009-05-29,KY MANI MARLEY,"(47.4988196, 8.723688899999999)"
Duedingen,BAD BONN KILBI,2009-05-29,AGENT ORANGE,"(46.8464198, 7.191017899999999)"
La Chaux du Milieu,CORBAK,2009-05-29,THOMAS DUTRONC,"(47.0131911, 6.703647699999999)"
Montreux,MOTION OPENAIR,2009-05-29,DAVID GUETTA,"(46.4312213, 6.9106799)"
