location,event,date,artist,coordinates
Geneve,LES TRAVERSES MUSICALES,2008-02-22,BB BRUNES,"(46.2043907, 6.1431577)"
Neuchatel,OTHERJAZZ FESTIVAL,2008-02-22,BRUNO AMSTAD,"(46.9899874, 6.9292732)"
Sciez sur Leman,VIBRATIONS METISSAGES,2008-02-22,ASTONVILLA,"(46.33118, 6.374149999999999)"
