location,event,date,artist,coordinates
Cully,LAVAUX CLASSIQUE,2009-06-17,GILLES APAP,"(46.4895985, 6.7290888)"
Geneve,VILLAGE TROPICAL,2009-06-17,RUMBA STEREO,"(46.2043907, 6.1431577)"
