location,event,date,artist,coordinates
Gampel,OPEN AIR DE GAMPEL,2007-08-16,IN EXTREMO,"(46.3157745, 7.741944099999999)"
Avenches,ROCK OZ ARENES,2007-08-16,JOE COCKER,"(46.8806009, 7.0427075)"
