location,event,date,artist,coordinates
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2007-08-01,GLASNOST,"(46.8496401, 6.845060800000001)"
Geneve,MUSIQUES EN ETE,2007-08-01,AMSTERDAM KLEZMER BAND (AKB),"(46.2043907, 6.1431577)"
