location,event,date,artist,coordinates
Geneve,FESTIVAL DE LA BATIE,2016-09-06,CAROLINE BERGVALL,"(46.2043907, 6.1431577)"
Geneve,FESTIVAL DE LA BATIE,2016-09-06,EVELINE MURENBEELD,"(46.2043907, 6.1431577)"
Geneve,FESTIVAL DE LA BATIE,2016-09-06,MARIE CAROLINE HOMINAL,"(46.2043907, 6.1431577)"
Annemasse,FESTIVAL DE LA BATIE,2016-09-06,CHRISTIAN RIZZO,"(46.19325300000001, 6.234158)"
Geneve,FESTIVAL DE LA BATIE,2016-09-06,BEAK >,"(46.2043907, 6.1431577)"
