location,event,date,artist,coordinates
Saint Claude,JAZZCONTREBAND,2006-10-14,YVES ROUSSEAU,"(46.387405, 5.867765899999999)"
Geneve,JAZZCONTREBAND,2006-10-14,GABRIEL ZUFFEREY,"(46.2043907, 6.1431577)"
