location,event,date,artist,coordinates
Geneve,FESTIVAL DE JAZZ DE L'AMR,2015-03-27,BASEL RAJOUB,"(46.2043907, 6.1431577)"
Leysin,WORLDWIDE FESTIVAL LEYSIN,2015-03-27,JULIO BASHMORE,"(46.3435634, 7.012033)"
