location,event,date,artist,coordinates
Montreux,MONTREUX JAZZ FESTIVAL,2010-07-13,DIANA KRALL,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2010-07-13,BUDDY GUY,"(46.4312213, 6.9106799)"
