location,event,date,artist,coordinates
Geneve,FESTIVAL DE JAZZ DE L'AMR,2016-03-19,YANNICK DELEZ,"(46.2043907, 6.1431577)"
Leysin,WORLDWIDE FESTIVAL LEYSIN,2016-03-19,KIDKANEVIL,"(46.3435634, 7.012033)"
