location,event,date,artist,coordinates
Geneve,JAZZ ESTIVAL - MUSIQUE EN ETE,2009-07-13,TAKE 6,"(46.2043907, 6.1431577)"
Zurich,LIVE AT SUNSET,2009-07-13,AMY MACDONALD,"(47.3768866, 8.541694)"
Montreux,MONTREUX JAZZ FESTIVAL,2009-07-13,GEORGE BENSON,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2009-07-13,MARIANNE FAITHFULL,"(46.4312213, 6.9106799)"
