location,event,date,artist,coordinates
Begnins,JVAL FESTIVAL,2013-08-29,PONI HOAX,"(46.4408426, 6.2477524)"
Saint Prex,LUNA CLASSICS (EX SAINT PREX CLASSICS),2013-08-29,LA SINFONIETTA DE LAUSANNE,"(46.4829113, 6.458343500000001)"
Sierre,SIERRE BLUES FESTIVAL,2013-08-29,TEXAS,"(46.29413110000001, 7.533536199999999)"
