location,event,date,artist,coordinates
Pratteln,METALFEST,2012-06-09,BLIND GUARDIAN,"(47.5183198, 7.6919889)"
Pully,PULLY A L'HEURE DU QUEBEC,2012-06-09,ROBERT CHARLEBOIS,"(46.5092681, 6.6654949)"
