location,event,date,artist,coordinates
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2014-08-01,MAYRA ANDRADE,"(45.923697, 6.869433)"
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2014-08-01,BIGRE !,"(45.923697, 6.869433)"
Geneve,FETES DE GENEVE,2014-08-01,PONY DEL SOL,"(46.2043907, 6.1431577)"
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2014-08-01,THE RAMBLING WHEELS,"(46.8496401, 6.845060800000001)"
Geneve,MA GASH FESTIVAL,2014-08-01,DJ KLASH,"(46.2043907, 6.1431577)"
Verbier,VERBIER FESTIVAL,2014-08-01,HOACHEN ZHANG,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2014-08-01,JOSHUA BELL,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2014-08-01,ALEXANDER BEDENKO,"(46.0960814, 7.2285512)"
