location,event,date,artist,coordinates
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2008-08-02,ARNO,"(46.8496401, 6.845060800000001)"
Geneve,VILLAGE TROPICAL,2008-08-02,RUMBA STEREO,"(46.2043907, 6.1431577)"
