location,event,date,artist,coordinates
Onex,JAZZCONTREBAND,2007-10-18,CHRISTOPH STIEFEL,"(46.183541, 6.1002345)"
Geneve,JAZZCONTREBAND,2007-10-18,ROY CAMPBELL,"(46.2043907, 6.1431577)"
