location,event,date,artist,coordinates
Montreux,MONTREUX JAZZ FESTIVAL,2012-07-08,BOB DYLAN,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2012-07-08,JULIETTE GRECO,"(46.4312213, 6.9106799)"
Frauenfeld,OPENAIR FRAUENFELD,2012-07-08,SEAN PAUL,"(47.5535997, 8.8987541)"
