location,event,date,artist,coordinates
Cully,LAVAUX CLASSIQUE,2010-06-27,KELLER QUARTETT,"(46.4895985, 6.7290888)"
Sierre,WEEK END AU BORD DE L'EAU A SIERRE,2010-06-27,AKATARUS,"(46.29413110000001, 7.533536199999999)"
