location,event,date,artist,coordinates
Geneve,MUSIQUES EN ETE,2010-08-12,SOPHIE GRAF,"(46.2043907, 6.1431577)"
Le Locle,ROCK ALTITUDE,2010-08-12,CHARLOU NADA,"(47.0577195, 6.7487354)"
Avenches,ROCK OZ ARENES,2010-08-12,PLACEBO,"(46.8806009, 7.0427075)"
