location,event,date,artist,coordinates
Geneve,MUSIQUES EN ETE,2011-08-11,ORCHESTRE DE CHAMBRE DE GENEVE,"(46.2043907, 6.1431577)"
Le Locle,ROCK ALTITUDE,2011-08-11,WILLIAM WHITE,"(47.0577195, 6.7487354)"
