location,event,date,artist,coordinates
Thun,AM SCHLUSS,2011-07-21,HANS SOLLNER,"(46.7579868, 7.6279881)"
Geneve,MUSIQUES EN ETE,2011-07-21,FLORIAN BOESCH,"(46.2043907, 6.1431577)"
Nyon,PALEO FESTIVAL,2011-07-21,THE STROKES,"(46.3832683, 6.2347852)"
Verbier,VERBIER FESTIVAL,2011-07-21,STEPHEN HOUGH,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2011-07-21,THOMAS QUASTHOFF,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2011-07-21,LISA BATIASHVILI,"(46.0960814, 7.2285512)"
