location,event,date,artist,coordinates
Annemasse,JAZZCONTREBAND,2015-10-08,BENOIT PARADIS,"(46.19325300000001, 6.234158)"
Onex,JAZZCONTREBAND,2015-10-08,JONAS,"(46.183541, 6.1002345)"
Yverdon Les Bains,JAZZCONTREBAND,2015-10-08,OLIVIA PEDROLI,"(46.7784736, 6.641183)"
