location,event,date,artist,coordinates
Divonne Les Bains,JAZZCONTREBAND,2008-10-25,BIG BAND  DE DIVONNE,"(46.358168, 6.136039999999999)"
Geneve,JAZZCONTREBAND,2008-10-25,JEB BISHOP,"(46.2043907, 6.1431577)"
Carouge,JAZZCONTREBAND,2008-10-25,MIKE LADD,"(46.1829674, 6.1378539)"
