location,event,date,artist,coordinates
Bale (Basel),JAZZFESTIVAL BASEL,2009-04-22,MICHAEL WOLLNY,"(47.5595986, 7.5885761)"
Villeurbanne,ZIKEMO,2009-04-22,NI SHYE,"(45.771944, 4.8901709)"
