location,event,date,artist,coordinates
Geneve,FESTIVAL DE LA BATIE,2009-09-05,FILASTINE,"(46.2043907, 6.1431577)"
Carouge,FESTIVAL DE LA BATIE,2009-09-05,LA CHERGA,"(46.1829674, 6.1378539)"
Montreux,SEPTEMBRE MUSICAL,2009-09-05,ROYAL PHILARMONIC ORCHESTRA DE LONDRES,"(46.4312213, 6.9106799)"
