location,event,date,artist,coordinates
Geneve,FESTIVAL DE LA BATIE,2012-09-05,DJ CROWDPLEASER,"(46.2043907, 6.1431577)"
Veytaux,SEPTEMBRE MUSICAL,2012-09-05,SERGEY MALOV,"(46.42071019999999, 6.9286409)"
