location,event,date,artist,coordinates
Seynod,JAZZCONTREBAND,2014-10-16,LE MIGOU,"(45.8890357, 6.102035799999999)"
Lausanne,LAUSANNE UNDERGROUND FILM & MUSIC FESTIVAL (LUFF),2014-10-16,JOHN DUNCAN,"(46.5196535, 6.6322734)"
