location,event,date,artist,coordinates
Chenes Bougeries,BIMBADABOUM FESTIVAL,2013-08-18,POW WOW STORY,"(46.1983939, 6.1851258)"
Gampel,OPEN AIR DE GAMPEL,2013-08-18,LARRY AND HIS FLASK,"(46.3157745, 7.741944099999999)"
