location,event,date,artist,coordinates
Lausanne,ELECTROSANNE,2013-09-08,FRED & GUILLAUME P,"(46.5196535, 6.6322734)"
Montreux,SEPTEMBRE MUSICAL,2013-09-08,ROYAL PHILARMONIC ORCHESTRA DE LONDRES,"(46.4312213, 6.9106799)"
