location,event,date,artist,coordinates
Thonon Les Bains,JAZZCONTREBAND,2011-10-22,ROY HAYNES,"(46.373565, 6.477634999999999)"
Zurich,TRUE AS STEEL,2011-10-22,TANKARD,"(47.3768866, 8.541694)"
