location,event,date,artist,coordinates
Duedingen,BAD BONN KILBI,2015-05-30,THURSTON MOORE (SONIC YOUTH),"(46.8464198, 7.191017899999999)"
Crissier,BLUES RULES CRISSIER,2015-05-30,SCOTT H BIRAM,"(46.55186870000001, 6.5743458)"
