location,event,date,artist,coordinates
Geneve,FETES DE GENEVE,2014-07-24,DYPINGOOS,"(46.2043907, 6.1431577)"
Nyon,PALEO FESTIVAL,2014-07-24,ELTON JOHN,"(46.3832683, 6.2347852)"
Verbier,VERBIER FESTIVAL,2014-07-24,RAY CHEN,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2014-07-24,VERBIER FESTIVAL ORCHESTRA / VFO,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2014-07-24,LAWRENCE POWER,"(46.0960814, 7.2285512)"
