location,event,date,artist,coordinates
Montreux,MONTREUX JAZZ FESTIVAL,2009-07-07,LILY ALLEN,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2009-07-07,JAMIE CULLUM,"(46.4312213, 6.9106799)"
