location,event,date,artist,coordinates
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2015-07-31,MORIARTY - WATI WATIA ZOREY BAND,"(45.923697, 6.869433)"
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2015-07-31,GANGBE BRASS BAND,"(45.923697, 6.869433)"
Geneve,FETES DE GENEVE,2015-07-31,REMADY,"(46.2043907, 6.1431577)"
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2015-07-31,KADEBOSTANY,"(46.8496401, 6.845060800000001)"
Geneve,MA GASH FESTIVAL,2015-07-31,MISTER VEGAS,"(46.2043907, 6.1431577)"
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2015-07-31,KABAK,"(46.1049798, 7.075533399999999)"
Verbier,VERBIER FESTIVAL,2015-07-31,ORQUESTA BUENA VISTA SOCIAL CLUB,"(46.0960814, 7.2285512)"
