location,event,date,artist,coordinates
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2014-07-31,HAROLD LOPEZ NUSSA,"(45.923697, 6.869433)"
Geneve,FETES DE GENEVE,2014-07-31,NATASHA ST PIER,"(46.2043907, 6.1431577)"
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2014-07-31,YOUSSOUPHA,"(46.8496401, 6.845060800000001)"
Geneve,MA GASH FESTIVAL,2014-07-31,BEENIE MAN,"(46.2043907, 6.1431577)"
Verbier,VERBIER FESTIVAL,2014-07-31,LEONIDAS KAVAKOS,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2014-07-31,VERBIER FESTIVAL ORCHESTRA / VFO,"(46.0960814, 7.2285512)"
