location,event,date,artist,coordinates
Lausanne,HOLY GROOVE FESTIVAL,2016-10-07,THE MILK,"(46.5196535, 6.6322734)"
Sierre,JAZZCONTREBAND,2016-10-07,ONIRICAL BLEND,"(46.29413110000001, 7.533536199999999)"
Yverdon Les Bains,JAZZCONTREBAND,2016-10-07,LALALA NAPOLI,"(46.7784736, 6.641183)"
Geneve,JAZZCONTREBAND,2016-10-07,ALAIN GUYONNET,"(46.2043907, 6.1431577)"
Carouge,JAZZCONTREBAND,2016-10-07,BCONNECTED,"(46.1829674, 6.1378539)"
