location,event,date,artist,coordinates
Bulle,FRANCOMANIAS,2013-05-08,BENABAR,"(46.6154512, 7.057726799999999)"
Geneve,MAPPING FESTIVAL,2013-05-08,ROCKWELL,"(46.2043907, 6.1431577)"
Geneve,MAPPING FESTIVAL,2013-05-08,LEGOWELT,"(46.2043907, 6.1431577)"
