location,event,date,artist,coordinates
Lucerne,BLUE BALLS,2007-07-24,CALEXICO,"(47.05016819999999, 8.3093072)"
Nyon,PALEO FESTIVAL,2007-07-24,SOLARTONES,"(46.3832683, 6.2347852)"
