location,event,date,artist,coordinates
Lausanne,LES URBAINES,2012-12-02,LEXIE MOUNTAIN,"(46.5196535, 6.6322734)"
Geneve,TAMBOUR BATTANT FESTIVAL,2012-12-02,CORALIA RODRIGUEZ,"(46.2043907, 6.1431577)"
